razao_social,id,ticket,atendente,nome_fantasia,cnpj,cliente,status,data_abertura,card,tipo,titulo,meu_duvida,Bug,melhoria,churn,funcionalidade,impeditivo,sistema,descricao,chamado,hora,data_fechamento,hora_fechamento
JD CONSTRUCOES E LOCACOES LTDA,320,1320,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-22,NULL,duvida,Cria modalidade ,Cadastro modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,321,1321,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-22,NULL,duvida,Excuir modalidade ,Modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,322,1322,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-22,NULL,duvida,Cadastro de tabela de preco ,Cadastro tabela de preco,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,323,1323,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-22,NULL,duvida,Somatoria de modalidade quantidade de dia ,Modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,324,1324,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-22,NULL,duvida,cadastro servico ,Cadastro de servico,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PAULO SERGIO GOMES CERQUILHO,325,1325,Sem Nome,NULL,13021646000105.0,NULL,fechado,2025-01-22,NULL,duvida,Parcelamento  CAP,CAP,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4T Locadora - Cassiano dos Santos,326,1326,Sem Nome,NULL,40351990000127.0,NULL,fechado,2025-01-22,9426.0,duvida,0 sobre Adicao de Produtos e Zeragem da Quantidade de Itens Locados,Cadastro produto,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B4SE SERVICOS E COMERCIO LTDA,327,1327,Sem Nome,NULL,7542761000114.0,NULL,fechado,2025-01-22,NULL,duvida,Documento de  Fatura de locao mais robusto ,Fatura de locacao ,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AILTON GARREIS ,328,1328,Sem Nome,NULL,48686070000171.0,NULL,fechado,2025-01-23,NULL,duvida,Criar modalidade ,Cadastro modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AILTON GARREIS ,329,1329,Sem Nome,NULL,48686070000171.0,NULL,fechado,2025-01-23,NULL,duvida,Cadastro de tabela de preco ,Cadastro tabela de preco,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,330,1330,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-23,NULL,duvida,Cadastra servico ,Cadastro de servico,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,331,1331,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-01-23,NULL,duvida,Como cancelar o item de um contrato  encerrado?,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AILTON GARREIS ,332,1332,Sem Nome,NULL,48686070000171.0,NULL,fechado,2025-01-23,NULL,duvida,altera a logo ,Cadastro  da empresa,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RODRENTALS ALUGUEL DE EQUIPAMENTOS LTDA,333,1333,Sem Nome,NULL,57411875000101.0,NULL,fechado,2025-01-23,NULL,duvida,altera a logo ,Cadastro  da empresa,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PAULO SERGIO GOMES CERQUILHO,334,1334,Sem Nome,NULL,13021646000105.0,NULL,fechado,2025-01-23,NULL,duvida,Impresao da fatura de locacao ,impressoes de documentos,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PAULO SERGIO GOMES CERQUILHO,335,1335,Sem Nome,NULL,13021646000105.0,NULL,fechado,2025-01-23,NULL,duvida,Impresao  do contrato ,impressoes de documentos,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PAULO SERGIO GOMES CERQUILHO,336,1336,Sem Nome,NULL,13021646000105.0,NULL,fechado,2025-01-23,NULL,duvida,Cadastra servico ,Cadastro de servico,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,337,1337,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-23,NULL,duvida,Como  receber um faturamento?,CAR,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,338,1338,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-23,NULL,duvida,Sistema fora do ar,Sistema Fora do Ar,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,339,1339,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-23,9452.0,duvida,Data do servico confusa,Contrato,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AILTON GARREIS ,340,1340,Sem Nome,NULL,48686070000171.0,NULL,fechado,2025-01-23,NULL,duvida,Sistema fora do ar,Sistema Fora do Ar,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,341,1341,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-01-23,9451.0,duvida,O texto sobrescreve a assinatura digital,Modelo de texto,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,342,1342,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-23,NULL,duvida,Como imprimir fatura de locacao ,Fatura de locacao ,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LOC CENTRO  CONSTRUCAO CIVIL,343,1343,Sem Nome,NULL,30270710000100.0,NULL,fechado,2025-01-24,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Relatorio de Receita por Patrimonio,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,344,1344,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-24,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,345,1345,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,NULL,duvida,Encerra contrato ,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,346,1346,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,NULL,duvida,Reprecao do contrato ,impressoes de documentos,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,347,1347,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-01-24,9473.0,duvida,Questionamento sobre Discrepancia na Numeracao dos Pedidos,Pedido,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,348,1348,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,NULL,duvida,anexiar Pdf no cadastro do cliente ,Cadastro cliente,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,349,1349,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,9480.0,duvida,Depositar uma aposte finaceira ,CAR,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,350,1350,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,NULL,duvida,Exclusao de pedido  ,Pedido,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,351,1351,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-24,NULL,duvida,Como filtrar itens locados atrasados,Relatorio Itens Locados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,352,1352,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-01-24,9470.0,duvida,"Fatura de Locacao com Valor Total, Sem Detalhamento do Desconto",Fatura de locacao ,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54202919 CLAUDIANA MARIA DO NASCIMENTO,353,1353,Sem Nome,NULL,54202919000197.0,NULL,fechado,2025-01-27,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao com o site,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LOC CENTRO ,354,1354,Sem Nome,NULL,NULL,NULL,fechado,2025-01-27,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Servico de Implantacao,Sim,NULL,NULL,NULL,NULL,NULL,NULL
AILTON GARREIS ,355,1355,Sem Nome,NULL,48686070000171.0,NULL,fechado,2025-01-27,NULL,duvida,Reprecao do contrato ,impressoes de documentos,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LLK SERVICOS LTDA,356,1356,Sem Nome,NULL,57367951000110.0,NULL,fechado,2025-01-27,NULL,duvida,Conceito de patrimonio ,Cadastro produto,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LOC CENTRO - CONSTRUCAO CIVIL,357,1357,Sem Nome,NULL,30270710000100.0,NULL,fechado,2025-01-27,NULL,sistema,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Netview,NULL,NULL,NULL,NULL,NULL
4RX SOLUCOES E TECNOLOGIA LTDA,358,1358,Sem Nome,NULL,17983906000176.0,NULL,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,359,1359,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Atendimento suporte telefone,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,360,1360,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Notificacao de vencimento,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,361,1361,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Mais informacoes na Dashboard,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,362,1362,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Aporte Financeiro,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,363,1363,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Usuario master para efetuar  operacoes master ,Sim,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,364,1364,Sem Nome,NULL,29805135000106.0,1.0,fechado,2025-01-28,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,Sim,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,365,1365,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-28,9489.0,duvida,Erro ao Realizar Troca: Mensagem de Inicio de Locacao Invalido,Troca,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,366,1366,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-28,NULL,sistema,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EstoqueNow,NULL,NULL,NULL,NULL,NULL
"RISE COMERCIO, COMUNICACAO E EVENTOS LTDA",367,1367,Sem Nome,NULL,8618261000181.0,NULL,fechado,2025-01-29,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Checklist,Nao,NULL,NULL,NULL,NULL,NULL,NULL
R P FREITAS COMERCIO DE UTILIDADES E FERRAGENS,368,1368,Sem Nome,NULL,52649059000109.0,NULL,fechado,2025-01-29,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Colher assinatura digital,NULL,NULL,NULL,NULL,NULL,NULL,NULL
R P FREITAS COMERCIO DE UTILIDADES E FERRAGENS,369,1369,Sem Nome,NULL,52649059000109.0,NULL,fechado,2025-01-29,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RICARDO JORGE  R2 Comercial,370,1370,Sem Nome,NULL,13464588000186.0,1.0,fechado,2025-01-29,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Incluir Qr Code do Pix no Faturamento,Nao,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,371,1371,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-01-29,9494.0,duvida,Erro na Impressao de Contrato ou Orcamento: Quantidade Incorreta de Itens,impressoes de documentos,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,372,1372,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,373,1373,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Atendimento suporte telefone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,374,1374,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Notificacao de vencimento,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,375,1375,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Mais informacoes na Dashboard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,376,1376,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Aporte Financeiro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,377,1377,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Usuario master para efetuar  operacoes master ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JD CONSTRUCOES E LOCACOES LTDA,378,1378,Sem Nome,NULL,29805135000106.0,NULL,fechado,2025-01-29,NULL,churn,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,379,1379,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-30,9498.0,duvida,Cliente identifica valor negativo em impressao de demonstrativo,impressoes de documentos,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RODRENTALS ALUGUEL DE EQUIPAMENTOS LTDA,380,1380,Sem Nome,NULL,57411875000101.0,NULL,fechado,2025-01-31,9502.0,duvida,0 sobre Desconto na Renovacao de Contrato,BM,1.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,381,1381,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-31,NULL,duvida,Fatura de produtos separados ,BM,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,382,1382,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-31,NULL,duvida,Modalidade  com 30 dias ,Modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ISABELLE FRANKE - BIOMEDICINA ESTETICA LTDA - ,383,1383,Sem Nome,NULL,51727521000186.0,NULL,fechado,2025-01-31,NULL,duvida,itens locados ,Relatorio Itens Locados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,384,1384,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-31,NULL,duvida,Relatorio de ites locados ,Relatorio Itens Locados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,385,1385,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-01-31,NULL,duvida,Sub Locacoes ,Pedido,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ISABELLE FRANKE  BIOMEDICINA ESTETICA LTDA  ,386,1386,Sem Nome,NULL,51727521000186.0,NULL,fechado,2025-02-03,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Agenda,Sim,NULL,NULL,NULL,NULL,NULL,NULL
CASSIANO MARCIEL,387,1387,Sem Nome,NULL,48516636000117.0,NULL,fechado,2025-02-03,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,Sim,NULL,NULL,NULL,NULL,NULL,NULL
CASSIANO MARCIEL,388,1388,Sem Nome,NULL,48516636000117.0,NULL,fechado,2025-02-03,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Emissao de nota fiscal,Sim,NULL,NULL,NULL,NULL,NULL,NULL
GDC COMERCIO ,389,1389,Sem Nome,NULL,30070324000167.0,NULL,fechado,2025-02-03,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Tolerancia devolucao 30 minutos modalidade,Nao,NULL,NULL,NULL,NULL,NULL,NULL
GDC COMERCIO ,390,1390,Sem Nome,NULL,30070324000167.0,NULL,fechado,2025-02-03,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Nivel de acesso para os usuarios,Sim,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,391,1391,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-02-03,NULL,duvida,renovacao ,BM,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,392,1392,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-03,NULL,duvida,Limpar base ,Limpeza de banco de dados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,393,1393,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-03,NULL,duvida,Cria segundo usuario ,Criar usuarios,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RICARDO JORGE - R2 Comercial,394,1394,Sem Nome,NULL,13464588000186.0,NULL,fechado,2025-02-03,NULL,churn,NULL,NULL,NULL,NULL,Falta de Tempo para Usar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RODERA TRANSPORTES LTDA,395,1395,Sem Nome,NULL,39911638000110.0,NULL,fechado,2025-02-03,NULL,churn,NULL,NULL,NULL,NULL,Checklist,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RODERA TRANSPORTES LTDA,396,1396,Sem Nome,NULL,39911638000110.0,NULL,fechado,2025-02-03,NULL,churn,NULL,NULL,NULL,NULL,Controle de manutencao,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,397,1397,Sem Nome,NULL,53611458000143.0,1.0,fechado,2025-02-04,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Nivel de acesso para os usuarios,Nao,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,398,1398,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-04,NULL,duvida,Como cancelo item locado,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,399,1399,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-02-04,NULL,duvida,acesso ao sistema ,Acesso ao Sistema ,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,400,1400,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-04,NULL,duvida,Apagar faturamento ,Limpeza de banco de dados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,401,1401,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-04,NULL,duvida,Limpeza da base ,Limpeza de banco de dados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,402,1402,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-04,NULL,duvida,Nivel de uauarios ,Criar usuarios,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,403,1403,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-02-04,NULL,duvida,BM depois da troca,Troca,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,404,1404,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-04,NULL,duvida,Como faz a troca,Troca,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,405,1405,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-04,NULL,duvida,Alteracao numero inicial do faturamento ,Fatura de locacao ,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MICHAEL CORREIA DOS SANTOS ,406,1406,Sem Nome,NULL,34221626000140.0,NULL,fechado,2025-02-04,NULL,duvida,OBS na fatura de locacao ,Fatura de locacao ,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,407,1407,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-05,NULL,duvida,Mudanca de  titulo ,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CARLOS DIVINO RODRIGUES GOMES,408,1408,Sem Nome,NULL,46637423000118.0,NULL,fechado,2025-02-05,NULL,duvida,Desconto com Mensalidade ,Locsis/mensalidade/promocao,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CARLOS DIVINO RODRIGUES GOMES,409,1409,Sem Nome,NULL,46637423000118.0,NULL,fechado,2025-02-05,NULL,duvida,Relatorio finacerios ,Relatorio,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Everaldo Rangel de Oliveira Junior,410,1410,Sem Nome,NULL,44963860000104.0,NULL,fechado,2025-02-05,NULL,duvida,cria segundo usuario ,Criar usuarios,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Everaldo Rangel de Oliveira Junior,411,1411,Sem Nome,NULL,44963860000104.0,NULL,fechado,2025-02-05,NULL,duvida,Criar modaldiade QT dias ,Modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,412,1412,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-05,NULL,duvida,Modalidade  ,Modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,413,1413,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-05,9541.0,duvida,Composicao ,Kit e Composicao,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,414,1414,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-05,9542.0,duvida,Ausencia de Endereco no Cabecalho dos Documentos Impressos/36.763.952 MARCIO DUARTE,impressoes de documentos,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,415,1415,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-05,NULL,duvida,altera a logo ,Cadastro  da empresa,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,416,1416,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-05,9546.0,duvida,Questionamento sobre  Falta de Detalhamento no Orcamento/Contrato,impressoes de documentos,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT LOCACAO DE MAQUINAS E TRANSPORTES LTDA,417,1417,Sem Nome,NULL,44728432000199.0,NULL,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,Sim,NULL,NULL,NULL,NULL,NULL,NULL
AT LOCACAO DE MAQUINAS E TRANSPORTES LTDA,418,1418,Sem Nome,NULL,44728432000199.0,NULL,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Colher assinatura digital,Sim,NULL,NULL,NULL,NULL,NULL,NULL
AT LOCACAO DE MAQUINAS E TRANSPORTES LTDA,419,1419,Sem Nome,NULL,44728432000199.0,NULL,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Emissao de nota fiscal,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,420,1420,Sem Nome,NULL,12804171000152.0,1.0,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Relatorio Personalizados,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,421,1421,Sem Nome,NULL,12804171000152.0,1.0,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Visao de Calendario das Locacaos,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,422,1422,Sem Nome,NULL,12804171000152.0,1.0,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Ordem de servico,Sim,NULL,NULL,NULL,NULL,NULL,NULL
